OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,23,972,גבעת השלושה,מגורים,858,6814819,מגורים,0,1,2,10,35,3,13,26,7,47,43,4,2,4,19,30,3.374997724745082,202308,15452.769779882948569,6814819.409022630192339
-1,2,1639,א.ת אל-פחס,לא ידוע,0,2152954,עתידי/לא ידוע,0,5,1,0,3,0,1,3,0,4,4,0,0,0,4,4,0.928956109128615,202308,6966.584903724375181,2152954.246542447246611
-1,29,2328,עין חרוד (מאוחד) תל יוסף עין חרוד (איחוד),מגורים,1839,26553798,מגורים,0,1,3,3,81,0,15,71,1,87,59,3,5,0,30,50,1.092122470391970,202308,37486.922131139719568,26553798.485248364508152
-1,15,590,רחובות,מגורים,8720,453059,מגורים,8400,1,0,2,16,6,6,12,0,18,23,2,0,2,13,20,33.108274836362142,202308,2755.264470819800863,453058.942942137422506
-1,5,1216,ירושלים,מגורים,11078,785414,מגורים,3000,1,0,0,6,1,1,5,0,6,8,1,0,0,6,7,6.366067788747143,202308,6255.569698041603260,785414.193803929141723
-1,11,2588,אזור תעשיה ספירים/שקמה,תעשיה,0,426001,תעשיה/מסחר/מתקנים,0,4,1,4,16,1,0,19,2,21,22,0,1,0,14,18,25.821523912193111,202308,2876.110352219102879,426001.193322510283906
-1,9,183,רמת השרון,מגורים,3768,362978,מגורים,2650,1,0,0,10,2,3,4,3,10,15,0,0,2,10,15,24.794876284630202,202308,2405.249026383888122,362978.217623892822303
-1,29,1858,עין הוד בית צבי ניר עציון עין חוד,מגורים+מוסדי,2220,24944074,מגורים,0,1,2,4,67,0,22,43,6,73,57,2,2,0,35,44,1.162600772895612,202308,37609.892214675426658,24944074.248094324022532
-1,8,809,יבנה,מגורים,4868,549518,מגורים,2660,1,0,6,5,4,4,6,0,11,11,0,0,1,4,7,14.558200524831205,202308,3242.923608124332986,549518.464617573656142
-1,18,2181,בית יוסף חמדיה נווה אור ירדנה,מגורים,1539,55085111,מגורים,0,1,0,0,43,0,8,33,2,43,34,1,3,0,22,30,0.326767062951518,202308,53527.494139444643224,55085111.202504046261311
-1,2,1451,ביתר עילית,מגורים,5638,447756,מגורים,0,1,0,1,2,1,2,1,0,3,3,1,0,0,1,2,4.466715859929844,202308,3028.440293024572384,447756.262703357439023
-1,16,402,גבעת שמואל,מגורים,4964,329004,מגורים,681,1,0,2,16,6,6,9,3,18,27,4,1,2,11,22,48.631684924371321,202308,2649.829801001950273,329003.612045975925867
-1,7,1069,ירושלים,מגורים,3850,695166,מגורים,3000,1,1,4,6,7,2,6,2,11,9,1,1,0,3,7,10.069545208015741,202308,3951.349629809955786,695165.457366210990585
-1,8,20,תל אביב -יפו,מגורים,3264,257647,מגורים,5000,1,0,0,10,7,3,6,1,10,11,0,0,0,4,7,31.050182863042782,202308,2043.596077632365905,257647.435935777757550
-1,3,1711,חיפה,אוניברסיטה,4367,1293253,מוסדי/ציבורי,4000,2,0,0,3,3,1,1,0,3,3,0,0,0,1,2,2.319732199495872,202308,4380.552717156970175,1293252.730057359673083
-1,10,662,נתניה,מגורים,2314,749884,מגורים,7400,1,0,2,14,1,0,14,2,16,21,3,0,1,13,19,13.335402761529890,202308,4948.075346163277572,749883.612728076404892
-1,22,2274,קיסריה,מגורים,1803,4762198,מגורים,0,1,1,6,36,1,5,35,3,43,42,0,3,0,23,29,4.619715254676043,202308,11483.353520917560672,4762198.271361369639635
-1,2,1288,מעלה אדומים,מגורים,1162,236060,מגורים,0,1,0,0,2,2,1,1,0,2,2,0,0,0,0,0,8.472409307826611,202308,2670.278414443678685,236060.361030061118072
-1,6,511,ראשון לציון,שטח פתוח,0,4661207,פנאי/טבע/ספורט,8300,3,0,5,8,0,2,11,0,13,11,1,1,1,8,11,1.287220109173060,202308,9082.330817656806175,4661207.479002593085170
-1,8,1930,נצרת עילית,מגורים,4790,11697036,מגורים,1061,1,0,0,12,0,1,10,1,12,16,1,1,0,13,16,0.683933939654447,202308,21802.755698913020751,11697036.126094197854400
-1,23,113,תל אביב -יפו,מגורים,3725,318670,מגורים,5000,1,0,2,26,5,1,21,5,28,41,7,0,5,14,29,72.174897729746178,202308,2246.865887166020457,318670.351097993669100
-1,12,1548,בית צפפה,מגורים,0,518444,מגורים,0,1,0,3,19,1,9,13,0,22,26,3,0,0,14,20,23.146193308836470,202308,4040.783672813720841,518443.782089160580654
-1,15,2509,אשקלון,בית חולים,0,263881,מוסדי/ציבורי,7100,2,1,4,24,7,4,17,7,29,25,0,0,0,18,20,56.843712512541977,202308,2058.922317317858415,263881.427461135725025
-1,0,755,אשדוד,תעשיה,0,5581884,תעשיה/מסחר/מתקנים,70,4,,,,,,,,,,,,,,,0.000000000000000,202308,10742.189110903054825,5581883.777897225692868
-1,2,2127,צפת,שטח פתוח,479,5050990,פנאי/טבע/ספורט,8000,3,0,0,5,0,0,4,1,5,3,0,0,0,2,3,0.395961949498680,202308,11018.431885652449637,5050990.385647318325937
-1,0,1397,בית שמש,שטח פתוח,0,613590,פנאי/טבע/ספורט,2610,3,,,,,,,,,,,,,,,0.000000000000000,202308,4117.312064432220723,613590.194338726578280
-1,16,348,חולון,תעשיה,0,434922,תעשיה/מסחר/מתקנים,6600,4,1,6,10,7,0,8,9,17,22,5,0,0,10,18,36.788209380680485,202308,2877.541140308598187,434921.956500619475264
-1,15,2039,מעלות-תרשיחא,תעשיה,0,835884,תעשיה/מסחר/מתקנים,1063,4,0,2,41,3,11,29,3,43,28,1,0,0,20,21,17.945079256584979,202308,4163.400733883501744,835883.742028931039385
-1,2,990,יבנה,שטח פתוח,0,1939283,פנאי/טבע/ספורט,2660,3,0,0,6,0,3,3,0,6,4,0,0,0,1,2,1.031308956431044,202308,6544.089718206570979,1939283.070827986113727
-1,0,1641,דאחיית א-זייתון,לא ידוע,0,4418633,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,9174.705475865252083,4418632.634809934534132
-1,14,592,רחובות,מגורים,5119,656473,מגורים,8400,1,0,1,23,2,6,14,4,24,24,1,1,1,16,21,21.326092543696113,202308,3990.102695490072620,656472.814760354696773
-1,0,1234,ירושלים,שטח פתוח,0,1248774,פנאי/טבע/ספורט,3000,3,,,,,,,,,,,,,,,0.000000000000000,202308,6694.122605216082775,1248773.487757545197383
-1,5,2606,נאות סמדר שיטים נווה חריף,מגורים,340,323945912,מגורים,0,1,3,4,18,0,0,24,1,25,8,1,0,1,3,6,0.015434675406273,202308,83295.088003940545605,323945911.941094875335693
-1,5,185,רמת השרון,מגורים,1894,662905,מגורים,2650,1,0,1,5,3,2,1,2,6,8,0,0,1,5,8,7.542563775704981,202308,4002.453634543943281,662904.570473143248819
-1,1,1876,יקנעם עילית,מגורים,6334,1423403,מגורים,240,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.702541620856259,202308,5767.560293875832940,1423403.212440564529970
-1,22,827,אלישיב,מגורים,734,2735811,מגורים,0,1,0,4,64,0,9,46,13,68,48,2,2,0,29,37,8.041491608782447,202308,7892.502482524540937,2735810.850809429772198
-1,32,2199,דברת ניין אחוזת ברק,מגורים,4540,20600884,מגורים,0,1,3,6,61,0,11,52,7,70,62,2,4,1,32,44,1.553331418083628,202308,27244.719687215852900,20600883.769851870834827
-1,0,1469,מודיעין עילית,מיועד למגורים,0,1361028,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,5468.687288280433677,1361027.909975819056854
-1,7,420,פתח תקווה,מגורים,9490,383533,מגורים,7900,1,0,2,9,7,7,4,0,11,8,1,0,0,5,8,18.251383566507407,202308,2608.116679914367978,383532.567516990879085
-1,3,1087,ירושלים,מגורים,23392,480034,מגורים,3000,1,0,0,4,3,1,1,0,4,3,2,0,0,1,3,6.249557909881410,202308,2998.253898343354649,480033.954922889417503
-1,14,38,תל אביב -יפו,מגורים,1987,387589,מגורים,5000,1,1,4,11,7,2,7,5,16,19,1,1,0,11,15,36.120750308833145,202308,2667.741636729995207,387588.847969649475999
-1,16,1713,חיפה,מגורים,2108,281184,מגורים,4000,1,1,2,16,9,3,10,5,19,24,5,1,0,16,24,56.902301924235118,202308,2227.100008758826789,281183.703627734619658
-1,61,664,נתניה,מגורים,11724,543473,מגורים,7400,1,2,5,68,27,13,38,22,75,96,8,1,8,47,79,112.241034641126078,202308,3415.936606787847268,543473.251071128994226
-1,9,2292,חיפה,בית חולים,1077,384555,מוסדי/ציבורי,4000,2,0,0,9,7,0,9,0,9,13,0,0,0,8,11,23.403660295087754,202308,2526.798755032277768,384555.231383572507184
-1,2,1306,צור הדסה,מגורים,2575,684663,מגורים,0,1,0,0,3,0,0,3,0,3,4,0,0,0,2,2,2.921144219824647,202308,3563.983078952191590,684663.217388170538470
-1,36,257,גבעתיים,מגורים,8031,387394,מגורים,6300,1,0,4,47,14,7,27,17,51,57,12,0,0,30,46,92.928607550908481,202308,2573.568429104513598,387394.161483355448581
-1,7,1948,משהד,מגורים,8219,7551206,מגורים,520,1,0,0,28,0,10,18,0,28,17,0,0,0,8,12,0.927004209248111,202308,27500.978882966985111,7551206.273030487820506
-1,0,899,כפר קאסם,תעשיה,0,633525,תעשיה/מסחר/מתקנים,634,4,,,,,,,,,,,,,,,0.000000000000000,202308,3592.808463536551699,633524.749201324419118
-1,0,1566,ג'נין,לא ידוע,0,37802417,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,25954.091041958112328,37802416.874921172857285
-1,2,2527,קריית מלאכי,תעשיה,0,570030,תעשיה/מסחר/מתקנים,1034,4,0,0,4,0,0,4,0,4,4,0,0,0,4,4,3.508589658340015,202308,4245.473354836130056,570029.611540906364098
-1,32,517,ראשון לציון,מגורים+ מכללה אקדמאית,5909,1708325,מגורים,8300,1,3,14,36,8,8,38,6,53,57,8,1,0,32,42,18.731802751020908,202308,5540.147392385994863,1708324.629793358035386
-1,32,2129,מירון כפר חושן בר יוחאי אור הגנוז,מגורים,3360,20423275,מגורים,0,1,1,6,75,2,24,52,5,82,56,1,0,0,38,44,1.566839826447528,202308,24489.932720028093172,20423274.581010047346354
-1,0,1159,ירושלים,אוניברסיטה,0,654022,מוסדי/ציבורי,3000,2,,,,,,,,,,,,,,,0.000000000000000,202308,3535.795507552160416,654022.297075340873562
-1,3,366,הוד השרון,מגורים,4126,291330,מגורים,9700,1,0,1,3,4,2,1,1,4,3,0,0,0,3,3,10.297585947886164,202308,2443.077478691111992,291330.416194858204108
-1,17,2041,מעלות-תרשיחא,מגורים,4827,2617189,מגורים,1063,1,0,2,46,0,10,32,5,48,36,1,0,0,19,25,6.495519759054796,202308,12200.009917552470142,2617188.559283788315952
-1,0,992,בניה,מגורים,808,3280183,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,8447.906250886291673,3280182.570767302997410
-1,8,1659,דולב נחליאל טלמון,מגורים,6403,14451541,מגורים,0,1,0,1,12,0,1,11,1,13,16,0,3,0,8,12,0.553574189092336,202308,21348.054082868584374,14451540.837041446939111
-1,11,2364,באר שבע,מגורים,4919,414404,מגורים,9000,1,0,4,18,4,3,16,3,22,20,0,1,0,11,14,26.544156898388156,202308,2670.438816878485795,414403.819345565803815
-1,13,610,רמלה,תעשיה,0,336071,תעשיה/מסחר/מתקנים,8500,4,1,1,22,4,6,15,3,24,22,0,0,0,13,14,38.682321025844587,202308,3763.809410570570435,336070.836889916390646
-1,2,1252,ירושלים,מגורים,4141,604591,מגורים,3000,1,0,0,2,1,0,1,1,2,3,0,0,0,2,3,3.308018839893196,202308,3101.395912643972679,604591.478101912187412
-1,0,2608,בסיס חיל האוויר עובדה,בסיס צבאי,0,186756213,מוסדי/ציבורי,0,2,,,,,,,,,,,,,,,0.000000000000000,202308,63059.340941155511246,186756213.413053393363953
-1,11,203,רמת גן,מגורים,5249,225162,מגורים,8600,1,0,2,9,2,2,8,1,11,20,8,0,0,11,19,48.853754525667227,202308,1902.538058683907821,225161.814210629847366
-1,59,1894,אלונים אלוני אבא בית לחם הגלילית,מגורים,2321,19722780,מגורים,0,1,7,17,144,0,39,110,19,168,123,2,2,0,73,84,2.991464765130837,202308,26664.664243853247172,19722779.518487665802240
-1,20,845,אבן יהודה,מגורים,6850,3212048,מגורים,182,1,4,4,23,7,4,14,12,31,37,2,2,0,26,30,6.226557877123065,202308,8131.580801042407074,3212047.554152159485966
-1,29,2201,עפולה,מגורים,9083,7363539,מגורים,7700,1,2,3,65,6,16,48,6,70,51,0,1,0,35,44,3.938323634290188,202308,17773.805267960968195,7363539.082340226508677
-1,17,1487,מבשרת ציון,פנאי ונופש,0,238378,פנאי/טבע/ספורט,1015,3,0,6,23,1,1,23,5,29,41,4,0,0,25,33,71.315438078969521,202308,2382.758184719002202,238377.558323002100224
-1,34,438,פתח תקווה,מגורים,3753,224426,מגורים,7900,1,0,6,39,16,8,24,12,45,55,10,3,3,28,52,151.497279544563554,202308,1896.042871664180893,224426.472225851146504
-1,13,1089,ירושלים,מגורים,4044,228117,מגורים,3000,1,0,3,15,5,1,15,2,18,20,7,0,1,9,19,56.988254207740134,202308,2006.910667379451070,228117.182755079789786
-1,7,40,תל אביב -יפו,מגורים,2156,569897,מגורים,5000,1,0,1,9,2,0,9,1,10,12,1,0,1,6,9,12.282915814337290,202308,3459.472541785311932,569897.254512582207099
-1,19,1731,חיפה,מגורים,3679,413278,מגורים,4000,1,0,0,33,3,6,22,5,33,43,1,0,0,34,39,45.973926587096848,202308,2952.061874076700406,413277.729584502929356
-1,12,2436,באר שבע,מגורים,5177,1638668,מגורים,9000,1,1,1,18,2,1,14,4,20,22,0,1,0,14,16,7.323021290681140,202308,6229.665251991621517,1638667.910916839260608
-1,1,682,נתניה,מגורים+ שטח פתוח,1799,1179787,מגורים,7400,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.847610453038386,202308,6000.222972288687743,1179787.243556695757434
-1,42,2054,סאג'ור שזור,מגורים,4522,6634040,מגורים,0,1,1,5,137,0,38,96,9,143,90,2,1,0,59,67,6.330983580098576,202308,13238.877851930681572,6634040.266985819675028
-1,12,1324,גבעון החדשה גבעת זאב,מגורים,2918,2260876,מגורים,0,1,1,3,26,0,5,21,4,30,26,0,1,0,19,20,5.307676537444707,202308,6993.099328610193879,2260876.282746725250036
-1,15,275,גני תקווה,מגורים,11208,969351,מגורים,229,1,0,4,13,9,6,3,6,17,20,2,0,1,13,17,15.474272623970975,202308,4897.495685399199829,969350.893867781152949
-1,11,1966,טמרה,מגורים,6766,8042786,מגורים,8900,1,0,4,29,0,10,23,0,33,23,1,1,0,16,19,1.367685227399175,202308,15957.569304378235756,8042786.292952714487910
-1,48,917,כפר טרומן,מגורים,901,4789865,מגורים,0,1,1,10,80,7,8,75,7,91,96,4,4,3,54,71,10.021160238028060,202308,14474.573139218135111,4789864.532636724412441
-1,0,1568,יעבד,לא ידוע,0,19202430,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,18818.723877203461598,19202429.736790418624878
-1,3,2529,קריית מלאכי,מגורים,5036,342756,מגורים,1034,1,0,0,3,1,0,3,0,3,4,1,0,0,2,3,8.752594948340258,202308,3040.637991894601328,342755.493394434510265
-1,87,535,ראשון לציון,שטח פתוח,0,1369791,פנאי/טבע/ספורט,8300,3,5,20,109,2,16,104,12,134,186,24,5,2,98,150,63.513330845962273,202308,5440.791177257314303,1369791.173619905253872
-1,24,2147,חצור הגלילית,מגורים,9165,5287071,מגורים,2034,1,0,6,59,2,19,41,4,65,50,4,2,1,33,44,4.539375086782319,202308,10496.345434281594862,5287071.356998637318611
-1,38,1161,ירושלים,מגורים,3831,256218,מגורים,3000,1,0,8,44,24,7,34,10,52,54,9,2,5,19,42,148.311159771571425,202308,2596.524793477878120,256218.075959540263284
-1,9,368,הוד השרון,מגורים,6049,415647,מגורים,9700,1,0,0,10,6,4,4,2,10,14,0,0,0,10,11,21.652988176430767,202308,2752.965317494051305,415647.019555318518542
-1,6,1803,קריית ביאליק,מגורים,3657,473113,מגורים,9500,1,0,2,9,3,3,7,1,11,9,1,0,0,4,8,12.681960918433235,202308,2915.127426201211165,473112.954580943216570
-1,11,1010,רמת השרון,מתחם ציבורי,6,698369,מוסדי/ציבורי,2650,2,1,3,19,0,5,16,2,23,28,4,0,0,11,15,15.750984460868338,202308,4263.499446302744218,698369.046539811068214
-1,25,2382,באר שבע,מגורים,867,530560,מגורים,9000,1,2,6,35,8,3,33,6,43,42,1,1,1,20,36,47.120015336755017,202308,3707.223482425658858,530560.098958610789850
-1,6,628,כפר סבא,מגורים,5107,613487,מגורים,6900,1,0,1,6,3,2,3,2,7,8,0,0,0,5,6,9.780155627688211,202308,3431.863014925583229,613487.170185067108832
-1,12,1270,ירושלים,מגורים,5380,373923,מגורים,3000,1,0,2,14,8,7,5,4,16,17,3,0,0,8,13,32.092177562599908,202308,2765.739748706235787,373922.896836540952791
-1,52,221,אור יהודה,מגורים+ שטח פתוח,451,1500831,מגורים,2400,1,0,13,70,1,10,65,7,83,116,18,2,3,55,90,34.647462085926207,202308,5287.428538151760222,1500831.428028963739052
-1,30,1896,כפר יהושע שדה יעקב בית זיד,מגורים,2408,17741910,מגורים,0,1,4,12,58,1,12,55,7,74,58,3,2,0,37,45,1.690911511921565,202308,21351.018238483673485,17741910.081331085413694
-1,0,863,טייבה,מגורים,12938,2916511,מגורים,2730,1,,,,,,,,,,,,,,,0.000000000000000,202308,7744.510348690530009,2916510.609715360682458
-1,12,2219,עין השופט דלייה רמת השופט עין העמק גלעד (אבן יצחק) רמות מנשה,מגורים,5110,59736664,מגורים,0,1,0,8,24,0,8,20,4,32,26,2,1,0,15,24,0.200881656798358,202308,42458.350530361291021,59736663.821154326200485
-1,2,1489,מבשרת ציון,מגורים,3081,664818,מגורים,1015,1,0,0,3,1,1,2,0,3,3,0,0,0,3,3,3.008340808626964,202308,4363.505567773492658,664818.292616526829079
-1,30,440,פתח תקווה,מגורים,4214,273221,מגורים,7900,1,0,2,31,10,4,23,6,33,50,5,0,2,28,36,109.801192173219150,202308,2295.194893583341127,273221.077168933465146
-1,2,1107,ירושלים,מגורים,1825,491699,מגורים,3000,1,0,0,2,2,1,1,0,2,2,0,0,0,2,2,4.067530566598136,202308,3603.810457469424819,491698.824939056939911
-1,37,58,תל אביב -יפו,מגורים,5117,313218,מגורים,5000,1,0,6,40,9,2,35,7,46,70,12,0,4,24,50,118.128638222758823,202308,2673.028016650966038,313217.866189466731157
-1,4,1749,חיפה,תעשיה,0,911433,תעשיה/מסחר/מתקנים,4000,4,0,1,5,1,0,6,0,6,7,1,0,0,3,5,4.388695721409135,202308,4063.945674971220797,911432.519800135050900
-1,14,2454,שדרות,מגורים,4451,497937,מגורים,1031,1,2,3,34,1,5,28,6,39,31,0,1,0,25,31,28.115998169829542,202308,3085.176452037630042,497937.150067927956115
-1,6,700,נתניה,מגורים+ מכללה אקדמאית,4692,501831,מגורים,7400,1,0,0,15,1,5,8,2,15,11,0,0,0,6,7,11.956216903341767,202308,2894.477581782720790,501830.976178008131683
-1,32,2056,נחף,מגורים,3467,522444,מגורים,522,1,1,4,101,1,31,70,5,106,68,1,1,0,53,62,61.250524983488319,202308,3922.785273041645723,522444.501636948261876
-1,0,1342,אל-ארסאל מרכז,לא ידוע,0,530534,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,3718.252462433001710,530534.392025274690241
-1,51,293,בת ים,מגורים,7181,392373,מגורים,6200,1,0,5,59,16,11,35,18,64,88,10,1,5,42,72,129.978264129537024,202308,2876.891120915744978,392373.296731929993257
-1,0,1968,טמרה,מגורים,4962,2803326,מגורים,8900,1,,,,,,,,,,,,,,,0.000000000000000,202308,9169.267031269113431,2803326.376188274938613
-1,6,935,כרמי יוסף,מגורים,1731,6160600,מגורים,0,1,1,3,13,0,1,15,1,17,14,1,1,0,6,9,0.973931057428202,202308,10028.686785350941136,6160600.336376806721091
-1,51,1586,ג'מאעין,לא ידוע,0,92904118,עתידי/לא ידוע,0,5,1,16,118,3,32,96,5,135,109,2,1,0,50,73,0.548953062658046,202308,55236.048611475613143,92904117.800266116857529
-1,3,2547,דימונה,בסיס צבאי,0,112122364,מוסדי/ציבורי,2200,2,2,2,5,0,1,8,0,9,6,0,2,0,3,6,0.026756481760647,202308,43243.223403857060475,112122364.473655328154564
